side	keyword	normalized_keyword	entity_id	display_name	matched_field	matched_text	match_method
target	type 1 diabetes	type 1 diabetes	ENT_DF7316E9002E74DCD428	type 1 diabetes mellitus (DM)	aliases	type 1 diabetes mellitus (DM)	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_DF7316E9002E74DCD428	type 1 diabetes mellitus (DM)	display_name	type 1 diabetes mellitus (DM)	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_DF9E87D9143CD0AE6C76	progression of LADA and type 1 diabetes	aliases	progression of LADA and type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_DF9E87D9143CD0AE6C76	progression of LADA and type 1 diabetes	display_name	progression of LADA and type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_DFBFE93A416745C00692	insulin resistance of type 2 diabetes mellitus	aliases	insulin resistance of type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_DFBFE93A416745C00692	insulin resistance of type 2 diabetes mellitus	display_name	insulin resistance of type 2 diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_DFC582D50072E3B8EED7	Children exposed to gestational diabetes in utero	aliases	Children exposed to gestational diabetes in utero	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_DFC582D50072E3B8EED7	Children exposed to gestational diabetes in utero	aliases	children exposed to gestational diabetes in utero	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_DFC582D50072E3B8EED7	Children exposed to gestational diabetes in utero	display_name	Children exposed to gestational diabetes in utero	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_DFF8C68DD615E8358F60	carotid arteriosclerosis in elderly patients with type 2 diabetes	aliases	carotid arteriosclerosis in elderly patients with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_DFF8C68DD615E8358F60	carotid arteriosclerosis in elderly patients with type 2 diabetes	display_name	carotid arteriosclerosis in elderly patients with type 2 diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_E0032EDD4D0F3BAF1545	superficial knowledge about the gestational diabetes	aliases	superficial knowledge about the gestational diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_E0032EDD4D0F3BAF1545	superficial knowledge about the gestational diabetes	display_name	superficial knowledge about the gestational diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_E00781FB8D0B412AE800	glucose level at the time of diagnosis of gestational diabetes mellitus	aliases	glucose level at the time of diagnosis of gestational diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_E00781FB8D0B412AE800	glucose level at the time of diagnosis of gestational diabetes mellitus	display_name	glucose level at the time of diagnosis of gestational diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E13ED84F033FEA23A439	type 2 diabetes periodontitis	aliases	type 2 diabetes periodontitis	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E13ED84F033FEA23A439	type 2 diabetes periodontitis	display_name	type 2 diabetes periodontitis	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E14575025D84C001AD45	type 2 diabetes	aliases	type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E14575025D84C001AD45	type 2 diabetes	display_name	type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E150843EF566BA9DCAF8	type 2 diabetes mellitus patients	aliases	type 2 diabetes mellitus patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E150843EF566BA9DCAF8	type 2 diabetes mellitus patients	display_name	type 2 diabetes mellitus patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E1A4BF2372A44C1C02E0	level of type 2 diabetes mellitus knowledge	aliases	level of type 2 diabetes mellitus knowledge	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E1A4BF2372A44C1C02E0	level of type 2 diabetes mellitus knowledge	display_name	level of type 2 diabetes mellitus knowledge	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E1B8D45AD841CBB33E74	improved type 2 diabetes management	aliases	improved type 2 diabetes management	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E1B8D45AD841CBB33E74	improved type 2 diabetes management	display_name	improved type 2 diabetes management	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E2305DDACA9D91290587	hypertension combined with type 2 diabetes	aliases	hypertension combined with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E2305DDACA9D91290587	hypertension combined with type 2 diabetes	display_name	hypertension combined with type 2 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_E26C5531B6243CC5E622	FT1DM	aliases	fulminant type 1 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E2D7E20CBC33E7C3D0B7	type 2 diabetes with positive urine proteins	aliases	type 2 diabetes with positive urine proteins	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E2D7E20CBC33E7C3D0B7	type 2 diabetes with positive urine proteins	display_name	type 2 diabetes with positive urine proteins	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E34CBA98AB891CAC73B0	NAFLD patients with type 2 diabetes	aliases	NAFLD patients with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E34CBA98AB891CAC73B0	NAFLD patients with type 2 diabetes	display_name	NAFLD patients with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E3D967C3A1519D905299	type 2 diabetes rats model	aliases	type 2 diabetes rats model	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E3D967C3A1519D905299	type 2 diabetes rats model	display_name	type 2 diabetes rats model	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E466676853CE42425C15	uncontrolled Type 2 Diabetes	aliases	uncontrolled Type 2 Diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E466676853CE42425C15	uncontrolled Type 2 Diabetes	display_name	uncontrolled Type 2 Diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E4BEBB9E92953865EA91	type 2 diabetes mellitus combined with cerebral ischemia	aliases	type 2 diabetes mellitus combined with cerebral ischemia	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E4BEBB9E92953865EA91	type 2 diabetes mellitus combined with cerebral ischemia	display_name	type 2 diabetes mellitus combined with cerebral ischemia	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E525EC495C084BB6ACF8	Young-onset type 2 diabetes	aliases	Young-onset type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E525EC495C084BB6ACF8	Young-onset type 2 diabetes	display_name	Young-onset type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E58A7725DA3474E89F3F	KK-Ay mice with spontaneous type 2 diabetes mellitus	aliases	KK-Ay mice with spontaneous type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E58A7725DA3474E89F3F	KK-Ay mice with spontaneous type 2 diabetes mellitus	display_name	KK-Ay mice with spontaneous type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E59E30A487C08DCC1DF9	N-glycan–based type 2 diabetes score	aliases	N-glycan–based type 2 diabetes score	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E59E30A487C08DCC1DF9	N-glycan–based type 2 diabetes score	display_name	N-glycan–based type 2 diabetes score	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E5B812B9D60B9B57647B	development of type 2 diabetes mellitus	aliases	development of type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E5B812B9D60B9B57647B	development of type 2 diabetes mellitus	display_name	development of type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E5D8F11CB7AA95373BC7	essential hypertension combined with type 2 diabetes mellitus	aliases	essential hypertension combined with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E5D8F11CB7AA95373BC7	essential hypertension combined with type 2 diabetes mellitus	display_name	essential hypertension combined with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E5E23081C757D590DE86	type 2 diabetes mellitus with metabolic syndrome	aliases	type 2 diabetes mellitus with metabolic syndrome	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E5E23081C757D590DE86	type 2 diabetes mellitus with metabolic syndrome	display_name	type 2 diabetes mellitus with metabolic syndrome	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E5E468DEC5354D5D8971	type 2 diabetes mellitus complicated with hyperuricemia	aliases	type 2 diabetes mellitus complicated with hyperuricemia	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E5E468DEC5354D5D8971	type 2 diabetes mellitus complicated with hyperuricemia	display_name	type 2 diabetes mellitus complicated with hyperuricemia	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E66D4DFD723EAEC4F64C	elderly type 2 diabetes	aliases	elderly type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E66D4DFD723EAEC4F64C	elderly type 2 diabetes	display_name	elderly type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E67B32CBE5AEF434B455	type 2 diabetes mellitus when complicated with hypertension	aliases	type 2 diabetes mellitus when complicated with hypertension	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E67B32CBE5AEF434B455	type 2 diabetes mellitus when complicated with hypertension	display_name	type 2 diabetes mellitus when complicated with hypertension	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E720D74263F320EA128C	cervical cancer with type 2 diabetes mellitus	aliases	cervical cancer with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E720D74263F320EA128C	cervical cancer with type 2 diabetes mellitus	display_name	cervical cancer with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E734F81D0DAC40D1D3FA	type 2 diabetes hypertension	aliases	type 2 diabetes hypertension	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E734F81D0DAC40D1D3FA	type 2 diabetes hypertension	display_name	type 2 diabetes hypertension	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E77C9624FF1252B4D38E	maternal Type 2 diabetes	aliases	maternal Type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E77C9624FF1252B4D38E	maternal Type 2 diabetes	display_name	maternal Type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E783E9C8C606079A6A70	obese type 2 diabetes mellitus	aliases	obese type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E783E9C8C606079A6A70	obese type 2 diabetes mellitus	display_name	obese type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E796F372808D1124B31D	elderly type 2 diabetes patients	aliases	elderly type 2 diabetes patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E796F372808D1124B31D	elderly type 2 diabetes patients	display_name	elderly type 2 diabetes patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E7D52A9A8F8E83A22466	type 2 diabetes mellitus with cardiovascular form of diabetic autonomic neuropathy	aliases	type 2 diabetes mellitus with cardiovascular form of diabetic autonomic neuropathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E7D52A9A8F8E83A22466	type 2 diabetes mellitus with cardiovascular form of diabetic autonomic neuropathy	display_name	type 2 diabetes mellitus with cardiovascular form of diabetic autonomic neuropathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8224D04FBD1B7D1190B	early, screen-detected type 2 diabetes	aliases	early, screen-detected type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8224D04FBD1B7D1190B	early, screen-detected type 2 diabetes	display_name	early, screen-detected type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E82D18EB4CE1E709BD63	insulin resistance in non-obese type 2 diabetes	aliases	insulin resistance in non-obese type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E82D18EB4CE1E709BD63	insulin resistance in non-obese type 2 diabetes	display_name	insulin resistance in non-obese type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E89096F9B426EEF94C4B	pathophysiology of obesity, type 2 diabetes and related disorders	aliases	pathophysiology of obesity, type 2 diabetes and related disorders	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E89096F9B426EEF94C4B	pathophysiology of obesity, type 2 diabetes and related disorders	display_name	pathophysiology of obesity, type 2 diabetes and related disorders	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8D4FD47F27FE6CB9B0D	type 2 diabetes disease complicated with coronary heart disease	aliases	type 2 diabetes disease complicated with coronary heart disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8D4FD47F27FE6CB9B0D	type 2 diabetes disease complicated with coronary heart disease	display_name	type 2 diabetes disease complicated with coronary heart disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8D7EA494B6939A7285D	type 2 diabetes mellitus complicated with thyroid nodules	aliases	type 2 diabetes mellitus complicated with thyroid nodules	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8D7EA494B6939A7285D	type 2 diabetes mellitus complicated with thyroid nodules	display_name	type 2 diabetes mellitus complicated with thyroid nodules	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8E31664C3E00A1A22CA	type 2 diabetes associated with osteoporosis	aliases	type 2 diabetes associated with osteoporosis	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8E31664C3E00A1A22CA	type 2 diabetes associated with osteoporosis	display_name	type 2 diabetes associated with osteoporosis	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8FCF0DB4321C8F0B3D2	the multiple pathophysiological defects of type 2 diabetes	aliases	the multiple pathophysiological defects of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_E8FCF0DB4321C8F0B3D2	the multiple pathophysiological defects of type 2 diabetes	display_name	the multiple pathophysiological defects of type 2 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_E963C49E5082E75B2EFD	type 1 diabetes onset	aliases	type 1 diabetes onset	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_E963C49E5082E75B2EFD	type 1 diabetes onset	display_name	type 1 diabetes onset	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EA8B75D54BAE324A47E6	hypertension and type 2 diabetes mellitus	aliases	hypertension and Type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EA8B75D54BAE324A47E6	hypertension and type 2 diabetes mellitus	aliases	hypertension and type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EA8B75D54BAE324A47E6	hypertension and type 2 diabetes mellitus	display_name	hypertension and type 2 diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_EAB35B00AA105A459DEF	pathogenesis of gestational diabetes mellitus	aliases	pathogenesis of gestational diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_EAB35B00AA105A459DEF	pathogenesis of gestational diabetes mellitus	display_name	pathogenesis of gestational diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_EADE4AB6E3F7C82BE4EB	tertiary prevention of gestational diabetes mellitus	aliases	tertiary prevention of gestational diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_EADE4AB6E3F7C82BE4EB	tertiary prevention of gestational diabetes mellitus	display_name	tertiary prevention of gestational diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EAE694E8E12D6B0181B7	lipid-induced insulin resistance and type 2 diabetes	aliases	lipid-induced insulin resistance and type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EAE694E8E12D6B0181B7	lipid-induced insulin resistance and type 2 diabetes	display_name	lipid-induced insulin resistance and type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EBCCD789B8C8D64C0359	protection of β-cells in type 2 diabetes	aliases	protection of β-cells in type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EBCCD789B8C8D64C0359	protection of β-cells in type 2 diabetes	display_name	protection of β-cells in type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EC1CEF544CA72C3EB78F	obesity, cardiovascular disease, type 2 diabetes, and certain cancers	aliases	obesity, cardiovascular disease, type 2 diabetes, and certain cancers	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EC1CEF544CA72C3EB78F	obesity, cardiovascular disease, type 2 diabetes, and certain cancers	display_name	obesity, cardiovascular disease, type 2 diabetes, and certain cancers	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EC7E46E8DD89F957EBF7	obese patients of type 2 diabetes mellitus	aliases	obese patients of type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EC7E46E8DD89F957EBF7	obese patients of type 2 diabetes mellitus	display_name	obese patients of type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_ED02AAD81EDAE4B5146B	essential hypertension combined with type 2 diabetes	aliases	essential hypertension combined with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_ED02AAD81EDAE4B5146B	essential hypertension combined with type 2 diabetes	display_name	essential hypertension combined with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_ED5E89759B4795D70AC5	type 2 diabetes mellitus with vascular lesions in lower limbs	aliases	type 2 diabetes mellitus with vascular lesions in lower limbs	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_ED5E89759B4795D70AC5	type 2 diabetes mellitus with vascular lesions in lower limbs	display_name	type 2 diabetes mellitus with vascular lesions in lower limbs	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_ED606460735CD736E908	type 2 diabetes mellitus and diabetic nephropathy	aliases	type 2 diabetes mellitus and diabetic nephropathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_ED606460735CD736E908	type 2 diabetes mellitus and diabetic nephropathy	display_name	type 2 diabetes mellitus and diabetic nephropathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EDA0F9A8403F207F8269	OSAHS complicated with type 2 diabetes	aliases	OSAHS complicated with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EDA0F9A8403F207F8269	OSAHS complicated with type 2 diabetes	display_name	OSAHS complicated with type 2 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_EDE4A52FD170E7A0815F	slowly progressive type 1 diabetes	aliases	slowly progressive type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_EDE4A52FD170E7A0815F	slowly progressive type 1 diabetes	display_name	slowly progressive type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EE0F3112B068F0E64300	early kidney injury degree in patients with type 2 diabetes mellitus	aliases	early kidney injury degree in patients with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EE0F3112B068F0E64300	early kidney injury degree in patients with type 2 diabetes mellitus	display_name	early kidney injury degree in patients with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EF10B90CF44AE20CE3DF	incidence of type 2 diabetes	aliases	incidence of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EF10B90CF44AE20CE3DF	incidence of type 2 diabetes	display_name	incidence of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EF4126C343C77E26BD46	obesity, type 2 diabetes, metabolic syndrome and dyslipidemia	aliases	obesity, type 2 diabetes, metabolic syndrome and dyslipidemia	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EF4126C343C77E26BD46	obesity, type 2 diabetes, metabolic syndrome and dyslipidemia	display_name	obesity, type 2 diabetes, metabolic syndrome and dyslipidemia	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_EFC2A200D18B7D8E3651	gestational diabetes (GDM)	aliases	Gestational diabetes (GDM)	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_EFC2A200D18B7D8E3651	gestational diabetes (GDM)	aliases	gestational diabetes (GDM)	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_EFC2A200D18B7D8E3651	gestational diabetes (GDM)	display_name	gestational diabetes (GDM)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EFC443A5737A16918E5C	coronary artery disease complicated with type 2 diabetes mellitus	aliases	coronary artery disease complicated with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EFC443A5737A16918E5C	coronary artery disease complicated with type 2 diabetes mellitus	display_name	coronary artery disease complicated with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EFC71DC21505AC78E4F7	cases of type 2 diabetes mellitus with or without complications	aliases	cases of type 2 diabetes mellitus with or without complications	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EFC71DC21505AC78E4F7	cases of type 2 diabetes mellitus with or without complications	display_name	cases of type 2 diabetes mellitus with or without complications	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EFE76AD37491DF219646	type 2 diabetes mellitus with microangiopathy	aliases	type 2 diabetes mellitus with microangiopathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EFE76AD37491DF219646	type 2 diabetes mellitus with microangiopathy	display_name	type 2 diabetes mellitus with microangiopathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EFFBBC92C510204D1ED7	first-degree relatives of patients with type 2 diabetes	aliases	first-degree relatives of patients with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_EFFBBC92C510204D1ED7	first-degree relatives of patients with type 2 diabetes	display_name	first-degree relatives of patients with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F04477E294BAB77D86CB	progression of type 2 diabetes mellitus with microangiopathy	aliases	progression of type 2 diabetes mellitus with microangiopathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F04477E294BAB77D86CB	progression of type 2 diabetes mellitus with microangiopathy	display_name	progression of type 2 diabetes mellitus with microangiopathy	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F06EC216FF03533D267F	gene therapy of type 1 diabetes	aliases	gene therapy of type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F06EC216FF03533D267F	gene therapy of type 1 diabetes	display_name	gene therapy of type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F09D8F035F972487EA59	patients with type 2 diabetes vs diabetes-free patients	aliases	patients with type 2 diabetes vs diabetes-free patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F09D8F035F972487EA59	patients with type 2 diabetes vs diabetes-free patients	display_name	patients with type 2 diabetes vs diabetes-free patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F0ADC2A389CFD4907C7C	obesity group,type 2 diabetes mellitus without obesity group and type 2 diabetes mellitus with obesity group	aliases	obesity group,type 2 diabetes mellitus without obesity group and type 2 diabetes mellitus with obesity group	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F0ADC2A389CFD4907C7C	obesity group,type 2 diabetes mellitus without obesity group and type 2 diabetes mellitus with obesity group	display_name	obesity group,type 2 diabetes mellitus without obesity group and type 2 diabetes mellitus with obesity group	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F0B4808C1961F74E9D84	spontaneous type 1 diabetes	aliases	spontaneous type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F0B4808C1961F74E9D84	spontaneous type 1 diabetes	display_name	spontaneous type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F0F462070EE1FB354340	type 2 diabetes mellitus combined with nonalcoholic fatty liver disease	aliases	type 2 diabetes mellitus combined with nonalcoholic fatty liver disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F0F462070EE1FB354340	type 2 diabetes mellitus combined with nonalcoholic fatty liver disease	display_name	type 2 diabetes mellitus combined with nonalcoholic fatty liver disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F16289C8C846CA3C3D05	treatment strategies for type 2 diabetes	aliases	treatment strategies for type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F16289C8C846CA3C3D05	treatment strategies for type 2 diabetes	display_name	treatment strategies for type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F16C4B186369A5FCBF95	prevalence rate of type 2 diabetes	aliases	prevalence rate of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F16C4B186369A5FCBF95	prevalence rate of type 2 diabetes	display_name	prevalence rate of type 2 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F1713931E7256D1B8E6D	undiagnosed type 1 diabetes	aliases	undiagnosed type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F1713931E7256D1B8E6D	undiagnosed type 1 diabetes	display_name	undiagnosed type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F1A2467EDCC218EF2533	non-complicated type 1 diabetes patients	aliases	non-complicated type 1 diabetes patients	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F1A2467EDCC218EF2533	non-complicated type 1 diabetes patients	display_name	non-complicated type 1 diabetes patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F1A7479986ED12D03EE5	family history of type 2 diabetes together with MetS risk factors	aliases	family history of type 2 diabetes together with MetS risk factors	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F1A7479986ED12D03EE5	family history of type 2 diabetes together with MetS risk factors	display_name	family history of type 2 diabetes together with MetS risk factors	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F1DD9F9E9059BB08E8ED	type 2 diabetes with coronary heart disease	aliases	type 2 diabetes with coronary heart disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F1DD9F9E9059BB08E8ED	type 2 diabetes with coronary heart disease	display_name	type 2 diabetes with coronary heart disease	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F20D544983A6563C561C	idiopathic type 1 diabetes	aliases	idiopathic type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F20D544983A6563C561C	idiopathic type 1 diabetes	display_name	idiopathic type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F28B2FFD01A3C54D3319	obese type 2 diabetes patients	aliases	obese type 2 diabetes patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F28B2FFD01A3C54D3319	obese type 2 diabetes patients	display_name	obese type 2 diabetes patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F2AD87C02F5CDAE5ED91	new experimental model of type 2 diabetes in rabbits	aliases	new experimental model of type 2 diabetes in rabbits	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F2AD87C02F5CDAE5ED91	new experimental model of type 2 diabetes in rabbits	display_name	new experimental model of type 2 diabetes in rabbits	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F2D5A2E5709660A3891A	one-third of type 2 diabetes patients	aliases	one-third of type 2 diabetes patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F2D5A2E5709660A3891A	one-third of type 2 diabetes patients	display_name	one-third of type 2 diabetes patients	normalized_substring
